Dataset,Num nodes,Enc,Dec,Emb loss,Mean,Std,Best,Bad time,Enc time,Dec time
zoo,64,Direct,TreeRep,-1.0,28.633636432984748,9.086145714296938,17.723099018141852,0.0,-1.0,0.6919459939002991
zoo,64,Direct,TreeRep,-1.0,25.825102721991833,7.937870315913931,15.691503215503918,0.0,-1.0,0.723603892326355
zoo,64,Direct,TreeRep,-1.0,25.458824508281015,6.012415369522421,18.333749987796494,0.0,-1.0,0.7400976300239563
zoo,64,Direct,TreeRep,-1.0,27.08437334170163,7.976450267900157,15.610121315155949,0.0,-1.0,0.746600341796875
zoo,64,Direct,single,-1.0,34.53320451166663,-1.0,34.53320451166663,0.0,-1.0,0.0015304088592529297
zoo,64,Direct,single,-1.0,34.53320451166663,-1.0,34.53320451166663,0.0,-1.0,0.0008368492126464844
zoo,64,Direct,single,-1.0,34.53320451166663,-1.0,34.53320451166663,0.0,-1.0,0.0008103847503662109
zoo,64,Direct,single,-1.0,34.53320451166663,-1.0,34.53320451166663,0.0,-1.0,0.0008227825164794922
zoo,64,Direct,single,-1.0,34.53320451166663,-1.0,34.53320451166663,0.0,-1.0,0.0008118152618408203
zoo,64,Direct,single,-1.0,34.53320451166663,-1.0,34.53320451166663,0.0,-1.0,0.0008087158203125
zoo,64,Direct,single,-1.0,34.53320451166663,-1.0,34.53320451166663,0.0,-1.0,0.0008153915405273438
zoo,64,Direct,single,-1.0,34.53320451166663,-1.0,34.53320451166663,0.0,-1.0,0.0008039474487304688
zoo,64,Direct,single,-1.0,34.53320451166663,-1.0,34.53320451166663,0.0,-1.0,0.0008103847503662109
zoo,64,Direct,single,-1.0,34.53320451166663,-1.0,34.53320451166663,0.0,-1.0,0.0008084774017333984
zoo,64,Direct,complete,-1.0,20.78123600006757,-1.0,20.78123600006757,0.0,-1.0,0.0009481906890869141
zoo,64,Direct,complete,-1.0,20.78123600006757,-1.0,20.78123600006757,0.0,-1.0,0.0009324550628662109
zoo,64,Direct,complete,-1.0,20.78123600006757,-1.0,20.78123600006757,0.0,-1.0,0.000934600830078125
zoo,64,Direct,complete,-1.0,20.78123600006757,-1.0,20.78123600006757,0.0,-1.0,0.0006403923034667969
zoo,64,Direct,complete,-1.0,20.78123600006757,-1.0,20.78123600006757,0.0,-1.0,0.0006361007690429688
zoo,64,Direct,complete,-1.0,20.78123600006757,-1.0,20.78123600006757,0.0,-1.0,0.0006406307220458984
zoo,64,Direct,complete,-1.0,20.78123600006757,-1.0,20.78123600006757,0.0,-1.0,0.0006439685821533203
zoo,64,Direct,complete,-1.0,20.78123600006757,-1.0,20.78123600006757,0.0,-1.0,0.0006899833679199219
zoo,64,Direct,complete,-1.0,20.78123600006757,-1.0,20.78123600006757,0.0,-1.0,0.0006415843963623047
zoo,64,Direct,complete,-1.0,20.78123600006757,-1.0,20.78123600006757,0.0,-1.0,0.0006854534149169922
zoo,64,Direct,average,-1.0,10.045921388741471,-1.0,10.045921388741471,0.0,-1.0,0.0006873607635498047
zoo,64,Direct,average,-1.0,10.045921388741471,-1.0,10.045921388741471,0.0,-1.0,0.0006604194641113281
zoo,64,Direct,average,-1.0,10.045921388741471,-1.0,10.045921388741471,0.0,-1.0,0.0006384849548339844
zoo,64,Direct,average,-1.0,10.045921388741471,-1.0,10.045921388741471,0.0,-1.0,0.0006854534149169922
zoo,64,Direct,average,-1.0,10.045921388741471,-1.0,10.045921388741471,0.0,-1.0,0.0006878376007080078
zoo,64,Direct,average,-1.0,10.045921388741471,-1.0,10.045921388741471,0.0,-1.0,0.0007753372192382812
zoo,64,Direct,average,-1.0,10.045921388741471,-1.0,10.045921388741471,0.0,-1.0,0.0006723403930664062
zoo,64,Direct,average,-1.0,10.045921388741471,-1.0,10.045921388741471,0.0,-1.0,0.000667572021484375
zoo,64,Direct,average,-1.0,10.045921388741471,-1.0,10.045921388741471,0.0,-1.0,0.0006494522094726562
zoo,64,Direct,average,-1.0,10.045921388741471,-1.0,10.045921388741471,0.0,-1.0,0.0006413459777832031
zoo,64,Direct,weighted,-1.0,12.088090410440886,-1.0,12.088090410440886,0.0,-1.0,0.0006988048553466797
zoo,64,Direct,weighted,-1.0,12.088090410440886,-1.0,12.088090410440886,0.0,-1.0,0.0006895065307617188
zoo,64,Direct,weighted,-1.0,12.088090410440886,-1.0,12.088090410440886,0.0,-1.0,0.0007827281951904297
zoo,64,Direct,weighted,-1.0,12.088090410440886,-1.0,12.088090410440886,0.0,-1.0,0.0007925033569335938
zoo,64,Direct,weighted,-1.0,12.088090410440886,-1.0,12.088090410440886,0.0,-1.0,0.0007691383361816406
zoo,64,Direct,weighted,-1.0,12.088090410440886,-1.0,12.088090410440886,0.0,-1.0,0.0006909370422363281
zoo,64,Direct,weighted,-1.0,12.088090410440886,-1.0,12.088090410440886,0.0,-1.0,0.0006606578826904297
zoo,64,Direct,weighted,-1.0,12.088090410440886,-1.0,12.088090410440886,0.0,-1.0,0.0007729530334472656
zoo,64,Direct,weighted,-1.0,12.088090410440886,-1.0,12.088090410440886,0.0,-1.0,0.0006477832794189453
zoo,64,Direct,weighted,-1.0,12.088090410440886,-1.0,12.088090410440886,0.0,-1.0,0.0007855892181396484
zoo,64,Direct,centroid,-1.0,13.634904582602315,-1.0,13.634904582602315,0.0,-1.0,0.0006814002990722656
zoo,64,Direct,centroid,-1.0,13.634904582602315,-1.0,13.634904582602315,0.0,-1.0,0.0007805824279785156
zoo,64,Direct,centroid,-1.0,13.634904582602315,-1.0,13.634904582602315,0.0,-1.0,0.0007107257843017578
